id,name,person_name,designation
195,"Glaxosmithkline Pharma Ltd","R C Sequeira","Executive Director (HR)"
195,"Glaxosmithkline Pharma Ltd","D Sundaram",Director
195,"Glaxosmithkline Pharma Ltd","A A Nadkarni","Company Secretary"
195,"Glaxosmithkline Pharma Ltd","S Harford",Director
195,"Glaxosmithkline Pharma Ltd","P V Bhide",Director
195,"Glaxosmithkline Pharma Ltd","Raju Krishnaswamy","Executive Director (Technical)"
195,"Glaxosmithkline Pharma Ltd","Ashoke Banerjee","Alternate Director"
195,"Glaxosmithkline Pharma Ltd","A N Roy","Additional Director"
199,"Goodyear India Ltd","R V Gupta",Director
199,"Goodyear India Ltd","C Dasgupta",Director
199,"Goodyear India Ltd","Pankaj Gupta","Company Secretary"
199,"Goodyear India Ltd","Rajiv Lochan Jain",Director
199,"Goodyear India Ltd","Rajeev Anand","Vice Chairman & M.D."
199,"Goodyear India Ltd","Yashwant Singh Yadav","Director (HR & Corp. Affairs)"
199,"Goodyear India Ltd","Daniel Lawrence Smytka","Chairman & Additional Director"
200,"Kansai Nerolac Paints Ltd","Jamshed J Irani",Chairman
200,"Kansai Nerolac Paints Ltd","D M Kothari","Vice Chairman"
200,"Kansai Nerolac Paints Ltd","H M Bharuka","Managing Director & CEO"
200,"Kansai Nerolac Paints Ltd","S M Datta",Director
200,"Kansai Nerolac Paints Ltd","H Ishino",Nominee
200,"Kansai Nerolac Paints Ltd","Pradip P Shah",Director
200,"Kansai Nerolac Paints Ltd","Noel N Tata",Director
200,"Kansai Nerolac Paints Ltd","Pravin D Chaudhari","Whole-time Director"
200,"Kansai Nerolac Paints Ltd","G T Govindarajan","Company Secretary"
200,"Kansai Nerolac Paints Ltd","Yoshikazu Takahashi",Nominee
200,"Kansai Nerolac Paints Ltd","H Nishibayashi",Nominee
213,"Gujarat Narmada Valley Fertilisers Company Ltd","A K Joti",Chairman
213,"Gujarat Narmada Valley Fertilisers Company Ltd","M M Srivastava",Director
213,"Gujarat Narmada Valley Fertilisers Company Ltd","D J Pandian","Nominee (Govt)"
213,"Gujarat Narmada Valley Fertilisers Company Ltd","TT Ram Mohan",Director
213,"Gujarat Narmada Valley Fertilisers Company Ltd","Ashok Shah",Director
213,"Gujarat Narmada Valley Fertilisers Company Ltd","D C Anjaria",Director
213,"Gujarat Narmada Valley Fertilisers Company Ltd","R B Panchal","Company Secretary"
213,"Gujarat Narmada Valley Fertilisers Company Ltd","R K Tripathi",Director
213,"Gujarat Narmada Valley Fertilisers Company Ltd","G C Murmu",Director
213,"Gujarat Narmada Valley Fertilisers Company Ltd","A M Tiwari","Managing Director"
213,"Gujarat Narmada Valley Fertilisers Company Ltd","Atanu Chakraborty",Director
217,"Gujarat Alkalies & Chemicals Ltd","G C Murmu",Director
217,"Gujarat Alkalies & Chemicals Ltd","G M Yadwadkar",Director
217,"Gujarat Alkalies & Chemicals Ltd","Sukh Dev",Director
217,"Gujarat Alkalies & Chemicals Ltd","V L Vyas","Company Secretary"
217,"Gujarat Alkalies & Chemicals Ltd","Jayant Narayan Godbole",Director
217,"Gujarat Alkalies & Chemicals Ltd","M M Srivastava",Director
217,"Gujarat Alkalies & Chemicals Ltd","D J Pandian",Director
217,"Gujarat Alkalies & Chemicals Ltd","A K Joti",Chairman
217,"Gujarat Alkalies & Chemicals Ltd","M S Dagur","Managing Director"
218,"Ambuja Cements Ltd","N S Sekhsaria",Chairman
218,"Ambuja Cements Ltd","Paul Hugentobler","Vice Chairman"
218,"Ambuja Cements Ltd","M L Bhakta",Director
218,"Ambuja Cements Ltd","Nasser Munjee",Director
218,"Ambuja Cements Ltd","Rajendra P Chitale",Director
218,"Ambuja Cements Ltd","Shailesh Haribhakti",Director
218,"Ambuja Cements Ltd","Omkar Goswami",Director
218,"Ambuja Cements Ltd","Suresh Neotia","Chairman Emeritus"
218,"Ambuja Cements Ltd","Naresh Chandra",Director
218,"Ambuja Cements Ltd","Onne Van Der Weijde","Managing Director"
218,"Ambuja Cements Ltd","B L Taparia","Company Secretary"
218,"Ambuja Cements Ltd","Bernard Fontana",Director
226,"Gujarat State Fertilizers & Chemicals Ltd","Divyabhash Chandrakant Anjaria",Director
226,"Gujarat State Fertilizers & Chemicals Ltd","Vasant P Gandhi",Director
226,"Gujarat State Fertilizers & Chemicals Ltd","Ajay N Shah",Director
226,"Gujarat State Fertilizers & Chemicals Ltd","Vijai Kapoor",Director
226,"Gujarat State Fertilizers & Chemicals Ltd","V V Vachhrajani","Company Secretary"
226,"Gujarat State Fertilizers & Chemicals Ltd","P N Roy Chowdhury",Director
226,"Gujarat State Fertilizers & Chemicals Ltd","M M Srivastava",Director
226,"Gujarat State Fertilizers & Chemicals Ltd","D J Pandian",Director
226,"Gujarat State Fertilizers & Chemicals Ltd","A K Joti",Chairman
226,"Gujarat State Fertilizers & Chemicals Ltd","Atanu Chakraborty","Managing Director"
227,"Grasim Industries Ltd","Kumar Mangalam Birla",Chairman
227,"Grasim Industries Ltd","Rajashree Birla",Director
227,"Grasim Industries Ltd","M L Apte",Director
227,"Grasim Industries Ltd","B V Bhargava",Director
227,"Grasim Industries Ltd","R C Bhargava",Director
227,"Grasim Industries Ltd","Cyril Shroff",Director
227,"Grasim Industries Ltd","Shailendra K Jain",Director
227,"Grasim Industries Ltd","Ashok Malu","Company Secretary"
227,"Grasim Industries Ltd","A K Dasgupta","Nominee (LIC)"
227,"Grasim Industries Ltd","D D Rathi",Director
227,"Grasim Industries Ltd","Adesh Gupta","Whole Time Director & CFO"
227,"Grasim Industries Ltd","K K Maheshwari","Managing Director"
227,"Grasim Industries Ltd","Thomas M Connely",Director
230,"Housing Development Finance Corporation Ltd","Deepak S Parekh",Chairman
230,"Housing Development Finance Corporation Ltd","Keshub Mahindra","Vice Chairman"
230,"Housing Development Finance Corporation Ltd","Shirish B Patel",Director
230,"Housing Development Finance Corporation Ltd","B S Mehta",Director
230,"Housing Development Finance Corporation Ltd","D M Sukthankar",Director
230,"Housing Development Finance Corporation Ltd","D N Ghosh",Director
230,"Housing Development Finance Corporation Ltd","S A Dave",Director
230,"Housing Development Finance Corporation Ltd","Ram S Tarneja",Director
230,"Housing Development Finance Corporation Ltd","N M Munjee",Director
230,"Housing Development Finance Corporation Ltd","Bimal Jalan",Director
230,"Housing Development Finance Corporation Ltd","J J Irani","Additional Director"
230,"Housing Development Finance Corporation Ltd","V Srinivasa Rangan","Executive Director"
230,"Housing Development Finance Corporation Ltd","Renu Sud Karnad","Managing Director"
230,"Housing Development Finance Corporation Ltd","Keki M Mistry","Vice Chairman & MD & CEO"
230,"Housing Development Finance Corporation Ltd","Girish V Koliyote","Company Secretary"
231,"GlaxoSmithkline Consumer Healthcare Ltd","Simon J Scarff",Chairman
231,"GlaxoSmithkline Consumer Healthcare Ltd","Zubair Ahmed","Managing Director"
231,"GlaxoSmithkline Consumer Healthcare Ltd","Kunal Kashyap",Director
231,"GlaxoSmithkline Consumer Healthcare Ltd","P Dwarakanath",Director
231,"GlaxoSmithkline Consumer Healthcare Ltd","Subodh Bhargava",Director
231,"GlaxoSmithkline Consumer Healthcare Ltd","Jaiboy John Phillips","Whole-time Director"
231,"GlaxoSmithkline Consumer Healthcare Ltd","Ramakrishnan Subramanian","Director (Finance)"
231,"GlaxoSmithkline Consumer Healthcare Ltd","Mukesh H Butani",Director
231,"GlaxoSmithkline Consumer Healthcare Ltd","Naresh Dayal",Director
231,"GlaxoSmithkline Consumer Healthcare Ltd","Surinder Kumar","Company Secretary"
237,"Hero MotoCorp Ltd","Brijmohan Lall Munjal",Chairman
237,"Hero MotoCorp Ltd","Pawan Munjal","Managing Director & CEO"
237,"Hero MotoCorp Ltd","Pradeep Dinodia",Director
237,"Hero MotoCorp Ltd","V P Malik",Director
237,"Hero MotoCorp Ltd","Pritam Singh",Director
237,"Hero MotoCorp Ltd","Sunil Kant Munjal","Joint Managing Director"
237,"Hero MotoCorp Ltd","Analjit Singh",Director
237,"Hero MotoCorp Ltd","Meleveetil Damodaran",Director
237,"Hero MotoCorp Ltd","Ilam C Kamboj","Company Secretary"
237,"Hero MotoCorp Ltd","Ravi Nath",Director
237,"Hero MotoCorp Ltd","Anand C Burman",Director
237,"Hero MotoCorp Ltd","Suman Kant Munjal",Director
237,"Hero MotoCorp Ltd","Paul Edgerley",Director
242,"ABB Ltd","Gary Steel",Chairman
242,"ABB Ltd","Bazmi R Husain","Managing Director"
242,"ABB Ltd","N S Raghavan",Director
242,"ABB Ltd","Nasser Munjee",Director
242,"ABB Ltd","D E Udwadia",Director
242,"ABB Ltd","A K Dasgupta",Director
242,"ABB Ltd","Peter Leupp",Director
242,"ABB Ltd","Francis Duggan",Director
242,"ABB Ltd","B Gururaj","Company Secretary"
244,"Cadbury India Ltd","C Y Pal",Chairman
244,"Cadbury India Ltd","Anand Kripalu","Managing Director"
244,"Cadbury India Ltd","Harsh Mariwala",Director
244,"Cadbury India Ltd","Radhakrishnan Menon",Director
244,"Cadbury India Ltd","Suresh Talwar",Director
244,"Cadbury India Ltd","Atul Bhatia",Director
244,"Cadbury India Ltd","V Chandramouli",Director
244,"Cadbury India Ltd","Rajesh Garg","Director (Finance & Commer.)"
244,"Cadbury India Ltd","Jaiboy Phillips",Director
244,"Cadbury India Ltd","Rajesh Ramanathan","Executive Director"
244,"Cadbury India Ltd","Sunil Sethi","Executive Director"
244,"Cadbury India Ltd","Narayan Sundararaman","Executive Director"
244,"Cadbury India Ltd","Barkha Bordia","Company Secretary"
245,"Hindustan Construction Company Ltd","Ajit Gulabchand","Chairman & Managing Director"
245,"Hindustan Construction Company Ltd","Y H Malegam",Director
245,"Hindustan Construction Company Ltd","Rajas R Doshi",Director
245,"Hindustan Construction Company Ltd","D M Popat",Director
245,"Hindustan Construction Company Ltd","Ram P Gandhi",Director
245,"Hindustan Construction Company Ltd","Fred Moavenzadeh",Director
245,"Hindustan Construction Company Ltd","Sharad M Kulkarni",Director
245,"Hindustan Construction Company Ltd","Nirmal P Bhogilal",Director
245,"Hindustan Construction Company Ltd","Anil C Singhvi",Director
245,"Hindustan Construction Company Ltd","K G Tendulkar",Director
245,"Hindustan Construction Company Ltd","Vithal P Kulkarni","Company Secretary"
245,"Hindustan Construction Company Ltd","Arun V Karambelkar","President & Whole-time Dir."
245,"Hindustan Construction Company Ltd","Ila Patnaik","Additional Director"
249,"Bajaj Hindusthan Ltd","Shishir Bajaj","Chairman & Managing Director"
249,"Bajaj Hindusthan Ltd","Kushagra Bajaj","Vice Chairman & Joint M.D."
249,"Bajaj Hindusthan Ltd","D S Mehta",Director
249,"Bajaj Hindusthan Ltd","M L Apte",Director
249,"Bajaj Hindusthan Ltd","R V Ruia",Director
249,"Bajaj Hindusthan Ltd","Alok Krishna Agarwal",Director
249,"Bajaj Hindusthan Ltd","Pradeep Parakh","Company Secretary"
249,"Bajaj Hindusthan Ltd","D K Shukla",Director
249,"Bajaj Hindusthan Ltd","Sanjeev Kumar","Director(Legal & Cor. Affairs)"
252,"Hindalco Industries Ltd","Kumar Mangalam Birla",Chairman
252,"Hindalco Industries Ltd","D Bhattacharya","Managing Director"
252,"Hindalco Industries Ltd","Rajashree Birla",Director
252,"Hindalco Industries Ltd","C M Maniar",Director
252,"Hindalco Industries Ltd","M M Bhagat",Director
252,"Hindalco Industries Ltd","K N Bhandari",Director
252,"Hindalco Industries Ltd","N J Jhaveri",Director
252,"Hindalco Industries Ltd","ASKARAN AGARWALA",Director
252,"Hindalco Industries Ltd","Anil Malik","Company Secretary"
252,"Hindalco Industries Ltd","Ram Charan",Director
252,"Hindalco Industries Ltd","Jagdish Khattar","Independent Director"
252,"Hindalco Industries Ltd","M Damodaran","Additional Director"
255,"Hindustan Unilever Ltd","Harish Manwani",Chairman
255,"Hindustan Unilever Ltd","Nitin Paranjpe","Managing Director & CEO"
255,"Hindustan Unilever Ltd","A Narayan",Director
255,"Hindustan Unilever Ltd","S Ramadorai",Director
255,"Hindustan Unilever Ltd","R A Mashelkar",Director
255,"Hindustan Unilever Ltd","S Ramamurthy","ED (Finance & IT) and CFO"
255,"Hindustan Unilever Ltd","Pradeep Banerjee","Executive Director(Sup. Chain)"
255,"Hindustan Unilever Ltd","Dev Bajpai","Company Secretary"
255,"Hindustan Unilever Ltd","O P Bhatt","Independent Director"
256,"Sanofi India Ltd","Vijay Mallya",Chairman
256,"Sanofi India Ltd","Shailesh Ayyangar","Managing Director"
256,"Sanofi India Ltd","F Briens",Director
256,"Sanofi India Ltd","M Dargentolle",Director
256,"Sanofi India Ltd","A Ortoli",Director
256,"Sanofi India Ltd","J M Gandhi",Director
256,"Sanofi India Ltd","J M Georges",Director
256,"Sanofi India Ltd","S R Gupte",Director
256,"Sanofi India Ltd","A K R Nedungadi",Director
256,"Sanofi India Ltd","M G Rao","Alternate Director & WTD"
256,"Sanofi India Ltd","K Subramani","Company Secretary"
256,"Sanofi India Ltd","S Umesh","Alternate Director"
266,"Akzo Nobel India Ltd","Amit Jain","Managing Director"
266,"Akzo Nobel India Ltd","R Gopalakrishnan",Director
266,"Akzo Nobel India Ltd","Renu S Karnad",Director
266,"Akzo Nobel India Ltd","Nihal Kaviratne",Chairman
266,"Akzo Nobel India Ltd","Sanjiv Misra",Director
266,"Akzo Nobel India Ltd","R Guha","Company secretary"
266,"Akzo Nobel India Ltd","Partha Sarathi Basu","Whole Time Director & CFO"
266,"Akzo Nobel India Ltd","Arvind Uppal",Director
266,"Akzo Nobel India Ltd","Graeme Armstrong",Director
266,"Akzo Nobel India Ltd","Sucheta Govil","Alternate Director"
270,"India Cements Ltd","N Srinivasan","Vice Chairman & M.D."
270,"India Cements Ltd","Rupa Gurunath","Whole-time Director"
270,"India Cements Ltd","B S Adityan",Director
270,"India Cements Ltd","Arun Datta",Director
270,"India Cements Ltd","R K Das",Director
270,"India Cements Ltd","N R Krishnan",Director
270,"India Cements Ltd","A Sankarakrishnan",Director
270,"India Cements Ltd","Srinivasan N",Director
270,"India Cements Ltd","G Balakrishnan","President & Company Secretary"
270,"India Cements Ltd","V Manickam","Nominee (LIC)"
270,"India Cements Ltd","K P Nair","Nominee (IBDI)"
270,"India Cements Ltd","Chitra Srinivasan",Director
282,"Indian Hotels Co Ltd","Ratan N Tata",Chairman
282,"Indian Hotels Co Ltd","R K Krishna Kumar","Vice Chairman"
282,"Indian Hotels Co Ltd","K B Dadiseth",Director
282,"Indian Hotels Co Ltd","Deepak Parekh",Director
282,"Indian Hotels Co Ltd","Jagdish Capoor",Director
282,"Indian Hotels Co Ltd","Raymond N Bickson","Managing Director"
282,"Indian Hotels Co Ltd","Shapoor Mistry",Director
282,"Indian Hotels Co Ltd","Nadir Godrej",Director
282,"Indian Hotels Co Ltd","Anil P Goel","Executive Director (Finance)"
282,"Indian Hotels Co Ltd","Abhijit Mukerji","E D (Hotel Operation)"
282,"Indian Hotels Co Ltd","Beejal Desai","Company Secretary"
282,"Indian Hotels Co Ltd","Mehernosh S Kapadia","Executive Director"
285,"Aditya Birla Nuvo Ltd","Kumar Mangalam Birla",Chairman
285,"Aditya Birla Nuvo Ltd","Rajashree Birla",Director
285,"Aditya Birla Nuvo Ltd","B L Shah",Director
285,"Aditya Birla Nuvo Ltd","P Murari",Director
285,"Aditya Birla Nuvo Ltd","B R Gupta",Director
285,"Aditya Birla Nuvo Ltd","Tarjani Vakil",Director
285,"Aditya Birla Nuvo Ltd","Devendra Bhandari","Company Secretary"
285,"Aditya Birla Nuvo Ltd","G P Gupta",Director
285,"Aditya Birla Nuvo Ltd","Rakesh Jain","Managing Director"
285,"Aditya Birla Nuvo Ltd","Tapasha Chattopadhyay","Nominee (LIC)"
285,"Aditya Birla Nuvo Ltd","Sushil Agarwal","Whole-time Director"
285,"Aditya Birla Nuvo Ltd","S C Bhargava","Independent Director"
292,"Castrol India Ltd","S M Datta",Chairman
292,"Castrol India Ltd","R Gopalakrishnan",Director
292,"Castrol India Ltd","A H Mody","Company Secretary"
292,"Castrol India Ltd","Soren Malekar","WTD & Director (Supply Chain)"
292,"Castrol India Ltd","S Mukundan",Nominee
292,"Castrol India Ltd","Helen Mccabe","Alternate Director"
292,"Castrol India Ltd","Ravi Kirpalani","Director - Automotive & COO"
292,"Castrol India Ltd","Ralph Hewins",Nominee
292,"Castrol India Ltd","Sujit Vaidya","Director (Finance)"
292,"Castrol India Ltd","Uday Khanna","Additional Director"
292,"Castrol India Ltd","Peter Wiedner",Director
301,"ITC Ltd","Yogesh Chander Deveshwar",Chairman
301,"ITC Ltd","Krishnamoorthy Vaidyanath","Non Executive Director"
301,"ITC Ltd","Serajul Haq Khan",Director
301,"ITC Ltd","Sunil Behari Mathur",Director
301,"ITC Ltd","Dinesh Kumar Mehrotra",Director
301,"ITC Ltd","Hugo Geoffrey Powell",Director
301,"ITC Ltd","Pillappakkam Bahukutumbi Ramanujam",Director
301,"ITC Ltd","Anthony Ruys",Director
301,"ITC Ltd","Basudeb Sen",Director
301,"ITC Ltd","Balakrishnan Vijayaraghavan",Director
301,"ITC Ltd","Biswa Behari Chatterjee","Executive VP & CS"
301,"ITC Ltd","Anil Baijal",Director
301,"ITC Ltd","S Banerjee","Non Executive Director"
301,"ITC Ltd","Kurush Noshir Grant","Whole-time Director"
301,"ITC Ltd","Girija Kumar","Non Executive Director"
301,"ITC Ltd","Nakul Anand","Whole-time Director"
301,"ITC Ltd","Pradeep Vasant Dhobale","Whole-time Director"
304,"JK Tyre & Industries Ltd","Hari Shankar Singhania",Chairman
304,"JK Tyre & Industries Ltd","Raghupati Singhania","Vice Chairman & M.D."
304,"JK Tyre & Industries Ltd","Arvind Singh Mewar",Director
304,"JK Tyre & Industries Ltd","Bakul Jain",Director
304,"JK Tyre & Industries Ltd","Om Prakash Khaitan",Director
304,"JK Tyre & Industries Ltd","Bharat Hari Singhania","Managing Director"
304,"JK Tyre & Industries Ltd","Vikrampati Singhania","Deputy Managing Director"
304,"JK Tyre & Industries Ltd","Swaroop Chand Sethi","Whole-time Director"
304,"JK Tyre & Industries Ltd","Arun K Bajoria","President & Director"
304,"JK Tyre & Industries Ltd","Kalpataru Tripathy",Director
